num_stage,stage_time,dis_fraction,dist_to_water,truck_consumption,water_per_stage,prop_per_stage,dist_to_sand,dist_to_fuel,mob_distance,sand_footprint
74,155,0.6665794286423673,51,15,603407,65,13,27,183,0.048489307762314804
30,106,0.011524651220975346,144,19,684650,55,128,86,209,0.495651324221698
71,237,0.6544341688960434,135,21,324251,58,199,165,322,0.34106388856818537
105,199,0.38078440634992283,52,20,582703,48,42,29,77,0.24504498199917862
117,145,0.5326764373838873,166,17,995484,47,124,50,135,0.23920765444341774
129,126,0.45814125358718183,136,24,891361,84,5,62,26,0.44345282947021825
57,121,0.9558718915070805,27,19,212199,41,82,174,473,0.4785529563340441
42,188,0.6889073270811991,18,14,365348,85,154,169,240,0.3870258265755729
86,121,0.08386354497023063,97,17,641973,93,153,85,264,0.11471218375856074
72,78,0.7978848575219204,161,22,341061,17,43,124,381,0.29309831119001833
101,143,0.25632457587967705,178,15,840846,42,36,171,482,0.1898171946240964
65,201,0.8268686353957119,172,12,877829,49,113,110,405,0.3493613782048406
45,62,0.9526105783661232,138,10,861888,36,150,15,343,0.4681338243474567
90,71,0.15045947813739158,133,15,996135,49,49,196,488,0.405270632962442
31,91,0.6328146380305604,45,21,902434,24,148,188,144,0.3948437477185568
70,106,0.024248316408101878,31,16,393613,40,5,19,244,0.24744273563981323
130,201,0.5161377293431154,117,16,934421,77,15,186,310,0.09017070174406977
35,200,0.06665948863169013,21,19,417252,61,33,181,301,0.30692938408330245
43,81,0.6847340470053569,83,16,460418,61,159,140,302,0.27320922452903745
82,224,0.3759265911306905,159,19,403544,24,111,117,348,0.15611241331302494
63,132,0.77733852483434,174,21,155944,20,106,122,446,0.16078862554962775
91,81,0.2550187573262025,23,24,841980,44,116,85,262,0.25612044566721676
136,123,0.10787105628866289,81,23,419460,54,15,51,111,0.48043611871375663
68,120,0.5271850766907343,142,23,214591,53,81,39,400,0.20578341280300244
33,227,0.14812797558861746,118,12,320917,88,115,20,289,0.04017105924868197
127,69,0.7644796834177563,194,15,619936,32,151,162,243,0.3570285085984276
62,121,0.08528433496999,68,11,487695,67,82,141,300,0.10403510382179604
143,227,0.4113256224294499,179,13,476432,64,114,121,358,0.30750474182517745
146,75,0.6728039126047228,55,22,237587,46,0,96,97,0.005441518361932518
87,170,0.7493931442494984,82,14,738419,29,77,27,30,0.15402780048863318
48,146,0.6707420333433515,25,20,612172,86,176,111,151,0.2952988089375829
94,137,0.9573584575924429,100,21,478465,18,145,135,13,0.37885747220396665
75,171,0.763544871723294,36,10,799035,16,144,153,49,0.25525554512455156
75,167,0.43721153269326063,66,17,374330,44,53,104,101,0.30089179064284655
55,119,0.23316638053457972,51,22,526566,74,41,15,453,0.14975070700582077
35,153,0.503877834509045,176,23,286673,95,193,33,26,0.11226654789641827
119,121,0.4697944213661611,89,10,233827,29,137,115,326,0.012002384555061252
47,66,0.11417377307911658,184,16,861592,15,88,100,219,0.38462120417022905
57,88,0.6125973943481748,113,22,156876,14,31,17,107,0.023578480893749088
136,204,0.0491424998894846,57,13,806293,34,186,198,287,0.48242201534777907
140,132,0.33531427694516136,107,20,946072,88,36,140,310,0.05899313785034632
141,161,0.7797170582120472,178,11,445580,50,108,28,93,0.31501562347969214
105,226,0.8562823804082597,62,19,465957,99,134,40,203,0.055454603591032214
109,170,0.02894956976171781,104,16,364219,11,71,18,286,0.22742934207925403
34,220,0.37186657193448747,47,21,411964,51,3,40,475,0.15549352146787476
86,127,0.2377899494800182,183,23,836889,31,35,54,24,0.0944629636366563
65,191,0.43618271419916255,94,16,487540,48,148,31,405,0.3699884551682797
82,158,0.1877033202388717,101,12,306669,26,172,130,110,0.02017387609433524
130,94,0.45197806442919264,183,23,832918,18,152,115,291,0.013981809551783075
75,107,0.16032113436460083,197,11,459442,47,157,14,74,0.15838661755917038
130,91,0.9698094588950431,129,20,245470,68,172,84,102,0.444008152265043
95,169,0.44607690682746715,136,23,388982,53,137,44,342,0.15287807154556526
33,62,0.7124009362336355,105,22,731209,99,174,61,115,0.3235583766274853
111,187,0.28365214633577995,25,17,348755,61,139,67,39,0.1254075294186276
73,75,0.6092357956959495,29,20,381263,33,199,190,128,0.1810416715405156
94,196,0.26148696407703576,153,15,474731,97,20,115,418,0.24051354258969126
98,120,0.3805959106964505,108,13,676892,30,81,55,54,0.2327602585907365
144,167,0.06102369293270815,27,10,579225,81,154,141,1,0.1720747678233614
144,201,0.16874425071071097,49,11,194628,87,37,184,395,0.09971083460651559
111,219,0.10119665438271352,19,22,251126,30,59,4,490,0.11954355882726009
95,214,0.3318281262938336,52,15,169302,60,150,34,381,0.1469175482361239
103,116,0.8806457744086058,40,18,160148,30,161,104,232,0.27026885801726475
45,121,0.17131338082913483,63,13,703517,85,150,38,91,0.03082009404424768
136,85,0.0397230186465487,32,22,500618,21,162,101,151,0.40469934593843576
109,80,0.6662385803953962,120,13,813512,72,39,70,473,0.27567613112398
93,174,0.42426712487366813,28,13,136912,81,100,136,58,0.4986479914149516
104,180,0.7588099848378718,186,14,381937,72,14,75,117,0.06301948435133192
32,173,0.8922369810267964,61,17,845386,65,137,73,273,0.4377480119882415
123,211,0.2776043929220866,43,18,229168,41,103,8,467,0.1693615882423516
113,187,0.9474644716494024,8,20,145402,82,160,180,462,0.24430026433513657
60,148,0.7182837255576983,97,21,503834,99,75,55,90,0.00835956873455096
30,122,0.6696662462243121,31,12,883834,31,29,115,73,0.2968201874639533
46,203,0.20566882947239506,80,17,661364,68,78,115,252,0.4321457472512643
105,171,0.8722452098760917,2,24,728451,74,78,70,309,0.020814785204340325
148,91,0.5260072479168084,195,12,713983,32,60,28,373,0.299374986658172
125,191,0.9971175625679525,51,19,612165,15,94,40,439,0.3063573125661539
70,77,0.5368645022451594,57,24,523624,18,99,167,14,0.1933501809310706
119,67,0.040883871606390176,84,22,198865,58,101,51,346,0.1279905516322652
79,212,0.8842133202086745,9,17,431940,38,51,88,497,0.26380753500827425
131,166,0.017949415849269013,106,12,479635,82,78,196,443,0.27085482061730154
138,100,0.4419366283036853,145,15,521236,53,6,129,284,0.011520588928215003
101,135,0.6876750968027354,149,21,555158,87,79,186,473,0.24193854597735587
135,210,0.4656134921197057,89,12,269775,33,50,143,64,0.23618330304381885
84,99,0.12951544660618508,151,20,442807,89,79,186,154,0.07156020082471137
125,216,0.09995046812296238,197,21,514002,58,90,124,205,0.27180416669189744
132,215,0.9366610387207117,53,14,611858,85,147,45,331,0.2558607992416333
127,94,0.9039721926897,166,14,120638,67,172,105,468,0.0011447250091900507
35,160,0.26158519385749224,107,21,653504,29,118,101,428,0.23895324448831506
30,172,0.7061720951201287,7,15,268313,77,46,89,32,0.3149672470256706
108,132,0.14731491688630416,116,19,266873,67,123,149,181,0.3206926811535076
140,151,0.4926287002913403,36,22,646583,30,16,108,269,0.1604686882549478
41,153,0.17359062919712065,67,22,437451,87,137,37,206,0.33421438277110094
59,225,0.05457561641022446,58,16,408297,40,128,22,313,0.14463074276574672
94,119,0.46107990130156373,68,12,518983,74,138,9,457,0.42967509608829396
117,181,0.8701628256793462,84,15,377650,16,87,81,75,0.02994297426700837
56,64,0.13575898354126548,114,21,302700,67,97,78,358,0.2544252753282312
45,134,0.8902725161923143,160,16,557260,96,29,104,9,0.4123237218390757
103,190,0.3832144532215347,85,18,837690,53,45,188,124,0.3995774870884033
30,142,0.34046810299401886,101,10,577934,98,98,45,407,0.10735503571537186
78,75,0.3093339842533849,42,16,867001,57,7,126,151,0.42294375193068234
129,108,0.2750960675126245,8,11,459139,30,168,94,171,0.20252955937011463
141,96,0.14171818084817767,76,24,890920,44,54,88,269,0.09699186077644989
127,144,0.7722185498192548,153,21,495244,23,170,95,328,0.4478925814361951
144,152,0.4698801188720405,129,18,243864,28,197,145,43,0.22023901990762146
58,227,0.332024588907595,155,15,563397,56,106,51,267,0.4854008560674893
144,61,0.24192469529021698,28,16,805004,82,2,4,273,0.3875248611816594
76,108,0.7450790046002861,173,13,413141,38,146,148,444,0.16802277575587127
116,161,0.19258053301300893,138,16,393367,78,38,34,77,0.4381984747339131
108,123,0.39197737782981157,65,16,342540,47,174,25,479,0.250239780342158
93,212,0.5973036821082219,21,19,353175,86,96,149,261,0.3259650460721731
43,208,0.5772429722204182,88,22,420265,26,19,33,312,0.05211877141710497
122,181,0.6847485334294303,157,23,230498,35,136,48,409,0.39060793033029206
83,69,0.9439977929091616,16,11,288508,65,169,36,210,0.19593024836573902
106,205,0.010191274183223742,33,11,678414,22,36,157,201,0.3657929184062592
33,165,0.47754290768405083,145,24,546654,99,81,75,171,0.3670103604795373
35,233,0.38524758107953716,199,22,127732,99,175,70,115,0.012652707302997224
138,163,0.2181287434484167,86,19,698024,74,101,121,454,0.1674467112707606
87,104,0.9503132503595827,144,18,622977,88,100,99,332,0.24327442087654316
48,171,0.786660300644912,156,23,418231,99,194,135,451,0.22156282747205508
137,219,0.7586655495919118,112,12,383718,31,174,153,273,0.18730212820554315
46,216,0.4392626498049741,88,12,181356,14,79,134,174,0.17414176931195263
36,165,0.8473940935768648,24,13,626161,15,41,181,349,0.225594800126088
110,75,0.3029213911697477,21,17,490931,22,167,22,14,0.38101559726028456
41,196,0.3031058043938437,137,13,741785,70,186,74,458,0.33500210722038015
105,204,0.9516206381951591,93,12,158923,31,103,176,326,0.3260808672243728
53,218,0.877137992199362,186,24,268522,89,107,73,332,0.021232777427443283
32,62,0.9017019630589442,45,14,285503,96,108,126,169,0.08655139022405306
40,176,0.19160868369697004,130,12,312573,96,141,194,339,0.020785730165254035
141,196,0.142115797930092,118,22,726268,77,121,59,85,0.11679301235335998
35,77,0.23839555362391796,192,19,314250,68,48,146,36,0.19129571149246988
87,144,0.442672296495375,54,13,580896,99,64,78,223,0.10846254558807683
139,195,0.40988487225114334,49,12,603978,98,142,188,249,0.10551578336669282
55,142,0.8394799283085548,120,11,237932,46,102,113,381,0.3866954579163967
99,224,0.8517959706658833,141,18,336313,73,43,46,86,0.2099840292917532
136,73,0.8909960892024233,179,23,535775,20,58,22,338,0.368184585074375
104,81,0.38145049399616104,186,19,388424,95,107,23,204,0.06619111565331443
106,143,0.6014106483455557,0,18,513464,72,98,3,188,0.10180288541193133
104,172,0.8322873650699782,46,20,976394,54,140,103,58,0.38572437199657167
76,152,0.3153565723497851,84,14,469252,38,114,45,124,0.3297175200773059
118,186,0.0951877674940258,80,17,971601,71,145,62,6,0.4707461170513232
74,115,0.040084288207487995,190,20,388547,60,49,133,331,0.08042444486974276
95,99,0.10867820279730156,175,19,116502,26,103,106,261,0.211564867187982
91,127,0.4470449746418167,129,21,164311,64,171,68,33,0.48716339674668185
104,72,0.5199959581448118,124,19,575866,51,49,90,262,0.013277664031009329
149,102,0.563617748418803,174,12,154934,74,49,132,24,0.4955896207352146
79,106,0.43721368252786785,123,23,758189,73,170,132,130,0.44922890201691584
37,169,0.2571513674301876,50,13,330132,11,104,82,149,0.28738459525592003
103,193,0.7644632858847165,86,12,997240,16,180,10,70,0.22156503952135093
52,148,0.19634832506378574,133,15,550252,59,68,78,252,0.2551660527683432
62,217,0.037154215762835174,89,22,931995,83,174,74,23,0.24862556754212578
124,95,0.44985390563785155,14,15,152590,60,130,66,223,0.41882162665804284
108,219,0.14012124730143283,128,11,884713,46,166,146,429,0.38962690103196135
103,228,0.4319159918931562,107,14,999312,15,85,121,86,0.46177007908762663
132,158,0.4945532998654649,173,23,738867,15,67,76,236,0.277528694584099
103,97,0.7161451717180196,154,12,728969,31,135,67,411,0.19708236203211071
112,121,0.6732194326881192,97,20,359609,71,16,0,294,0.3940928724731804
73,229,0.7322234801432228,72,24,110923,35,39,89,314,0.2319277318221284
65,122,0.2897894826343431,116,17,376015,86,31,41,458,0.22833838532246914
145,150,0.8894462328703919,14,21,662729,45,95,166,296,0.07466017035929035
94,218,0.7071279302379244,129,15,103801,83,130,32,356,0.4956364223696005
118,86,0.7812537652936794,83,11,882553,71,46,71,383,0.4102085066001207
68,238,0.986210766046039,91,15,711940,51,31,196,63,0.2606334196606391
128,136,0.1301393334098424,181,21,225811,85,134,60,330,0.30150505974202463
121,211,0.2295227914371809,157,23,855354,55,190,158,10,0.004515852427389444
49,169,0.9925522941510919,190,24,790702,20,120,45,296,0.487719424078919
114,192,0.7609869347458581,6,17,114086,31,42,5,358,0.31566407692758736
84,63,0.18338845221825906,11,14,286427,88,170,62,106,0.19947998273694734
53,61,0.13089062810346874,148,20,829299,91,185,196,237,0.4922770978590407
100,68,0.010961305120629317,113,12,180835,35,138,68,430,0.38516688347776645
70,201,0.9656343220189301,47,17,125060,39,123,41,130,0.39012288699364195
128,211,0.5980074261279705,178,21,251523,77,149,186,356,0.4740437317498082
138,164,0.4231228403996504,169,17,806960,89,159,159,108,0.23846160277625678
63,135,0.7929734211030641,39,10,137168,83,158,56,442,0.31353070195708493
53,117,0.19225860028678965,17,19,141548,12,106,182,58,0.17511832241927472
79,186,0.7303753227736023,80,22,131586,17,167,81,187,0.25441821884481586
74,113,0.4924869830673103,175,15,156592,27,65,79,162,0.17622108333521191
57,103,0.9620985191848828,114,13,556138,63,26,135,346,0.42793433686706067
115,208,0.21542518429721613,82,19,178663,38,180,158,460,0.39445509745244084
56,98,0.8269660491186606,188,19,855592,92,179,23,167,0.2608882797864969
69,202,0.28444372025868037,23,15,177554,19,181,30,142,0.30969584205193257
68,198,0.2806600575384962,119,15,325341,53,75,12,253,0.42687810729778974
99,225,0.642825035450988,28,19,291910,72,126,197,266,0.17280461659149732
33,134,0.43349673510953735,72,11,186820,20,171,167,251,0.303661412610363
46,82,0.36671998656360993,108,24,761146,71,25,95,235,0.15547531878113585
39,151,0.38290490725588144,91,11,758248,22,150,63,1,0.463966578037308
79,166,0.4222098462925169,36,15,875745,96,135,142,17,0.11646910908048053
148,143,0.19628319376887293,188,17,908530,19,186,187,431,0.37814002290566684
101,203,0.5235412942146396,49,10,156734,14,56,66,113,0.22915793528851014
118,218,0.36510923756238045,170,21,203961,71,91,16,207,0.08683658911560788
109,225,0.13452559024885002,155,23,894744,31,115,115,76,0.4660792068205174
59,93,0.5212779868102161,100,13,250153,27,83,163,33,0.04387781150213499
42,217,0.7376288420935259,3,18,369491,48,18,101,154,0.07632835212641154
139,229,0.2328493253262599,102,11,324018,63,145,83,278,0.3054150776214695
105,192,0.48648824014932956,85,10,629302,27,194,41,33,0.25895218559306826
80,78,0.06068063429782611,67,22,320799,47,138,64,383,0.4738806328798888
40,120,0.8625484660294321,39,13,173731,66,176,36,125,0.2926151878277526
102,206,0.447991693270931,4,19,151543,63,188,160,208,0.17809848897734976
96,75,0.9752739498702891,175,19,811851,47,97,150,302,0.14437262759581626
117,133,0.526710388768633,182,16,460566,37,120,194,305,0.3941598101304785
118,173,0.9585615733628137,78,10,814702,59,44,106,168,0.3950159710062689
59,159,0.4929985630912632,74,12,653107,87,157,156,247,0.2980619418793856
92,84,0.6015118906226599,64,18,112299,80,42,101,207,0.19211220738899448
126,132,0.06717183339190025,93,22,487892,42,110,10,162,0.1260962131986063
73,180,0.07427348895604502,145,24,289726,16,126,72,217,0.21553439784356226
35,80,0.6446715071342538,76,13,451339,47,13,124,371,0.354608937119242
107,237,0.4944673670913734,187,23,515349,63,44,122,79,0.28596293034498876
37,215,0.41932802694787485,12,12,411177,49,110,133,216,0.11820206967765023
110,71,0.3792755497153749,130,21,232265,93,101,53,302,0.14372927739577923
149,143,0.6506645885340597,192,21,800549,90,70,128,491,0.17860075834225192
71,219,0.017090813756440615,103,11,825813,63,94,45,137,0.36253126465067553
93,89,0.7377454338321375,83,21,325767,61,184,156,105,0.3216988928535265
51,181,0.45641599394207344,23,22,992608,57,10,109,445,0.2437280621560472
116,147,0.7389933210961829,68,24,652061,93,188,133,497,0.4181287376240504
115,194,0.9790715796670915,155,23,961962,56,169,41,43,0.2400936364712289
66,119,0.9594645224781927,67,23,217063,47,27,77,88,0.13090375141781063
57,90,0.8656724789405562,70,18,779443,75,121,7,438,0.17850496860161164
53,235,0.29035999655700484,91,18,668953,63,66,153,352,0.2301829450474569
136,239,0.2887902781431204,172,22,159970,38,55,52,382,0.03368092459767602
93,165,0.8585865470448961,70,15,866024,59,93,63,336,0.2173992313837263
34,125,0.8122402962141038,30,22,804238,38,44,41,196,0.3600888661638514
141,163,0.8654792983161012,68,13,312486,64,77,199,426,0.26378793693729197
108,209,0.2679839875860214,185,23,654260,76,106,51,406,0.4468332030705567
114,95,0.8693455533848861,129,23,910818,14,160,124,266,0.41193097767185033
94,173,0.33196282708836433,105,21,789685,53,51,8,474,0.2707474196813676
107,181,0.2505479739862463,177,17,411081,57,169,84,315,0.29505715620448214
89,147,0.2098571841842115,82,11,159361,99,97,23,107,0.3818337391770437
60,153,0.7640053227504944,41,15,631724,63,53,39,396,0.3645086504510235
91,87,0.7628316623047356,149,15,858398,18,95,191,345,0.25402807172877306
115,90,0.7569528951490896,168,10,392887,61,33,69,42,0.22849698672418872
41,91,0.1223225720949428,54,13,183823,23,164,49,451,0.38036929328361546
126,193,0.2848462835004577,72,19,502178,11,164,162,16,0.34469538366976116
139,234,0.3251432161416654,99,20,465161,56,146,55,190,0.31791289135580975
30,102,0.21558683539215706,29,17,216854,85,33,14,89,0.1161955492354102
104,93,0.9365781573379712,170,20,733882,80,9,45,365,0.26854032791794935
139,128,0.19898409624063362,128,22,932983,64,9,159,220,0.40693462119994095
133,148,0.18017112604502994,126,16,153671,43,113,140,91,0.17080859257341802
95,184,0.12265366800187405,63,21,228959,35,5,13,435,0.09023500168031601
74,218,0.38480226635679504,194,18,776715,55,164,199,15,0.1857835721437467
